2867,Gillian,Hawkins,2019-02-25,,Production Technician,Matthew Payne,gillian.hawkins@bilearner.com,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Technology / It,1994-06-15,MA,Manager,Female,75033,White,Single,Fully Meets,2
2868,Lisa,Griffin,2022-07-01,,Production Technician,Christopher Clark,lisa.griffin@bilearner.com,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Executive,1946-05-25,MA,Vp,Male,64530,Black,Married,Fully Meets,5
2869,Nelson,Carpenter,2022-12-17,,Production Technician,Emily Williamson,nelson.carpenter@bilearner.com,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Aerial,1943-03-22,MA,Lineman,Male,53404,Black,Widowed,Fully Meets,2
2870,Sanai,Sweeney,2023-07-26,2023-07-31,Production Technician,David Mccormick,sanai.sweeney@bilearner.com,Active,Part-Time,Zone B,Part-Time,Retirement,Professor anyone example never.,Production       ,Sales & Marketing,1950-09-08,MA,Vp,Male,32806,Black,Married,Fully Meets,4
2871,Tania,Taylor,2022-03-11,2022-08-02,Production Technician,Christina Smith,tania.taylor@bilearner.com,Active,Contract,Zone A,Part-Time,Resignation,Nothing it prepare imagine big.,Production       ,Catv,1953-04-27,MA,Project Manager,Male,46150,Hispanic,Divorced,Fully Meets,5
2872,Greta,Horne,2020-06-29,2021-05-20,Production Technician,Steven Myers,greta.horne@bilearner.com,Active,Contract,Zone B,Full-Time,Voluntary,Certain nation hot sense enjoy.,Production       ,Wireline Construction,1967-12-03,MA,Operator,Male,97145,Hispanic,Married,Fully Meets,2
2873,Jordyn,Snyder,2022-03-28,,Production Technician,Scott Brown,jordyn.snyder@bilearner.com,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,1998-09-12,MA,Supervisor,Male,92640,Hispanic,Divorced,Fully Meets,4
2874,Alex,Collins,2022-02-14,,Production Technician,Tracy Scott,alex.collins@bilearner.com,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Fielders,1953-12-12,MA,Engineer,Male,26011,White,Divorced,Fully Meets,1
2875,Harley,Walker,2020-12-25,2021-09-13,Production Technician,Wanda Murray,harley.walker@bilearner.com,Active,Full-Time,Zone C,Temporary,Involuntary,Keep many else little argue full the.,Production       ,General - Con,1981-06-03,MA,Administrative,Female,60773,Black,Divorced,Fully Meets,4
2876,Luka,Novak,2023-04-27,,Production Technician,Kim Berry,luka.novak@bilearner.com,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,1957-04-09,MA,Warehouse Technician,Female,91201,Asian,Divorced,Fully Meets,4
2877,Skylar,Riggs,2022-11-11,2022-12-07,Production Technician,Emily Jennings,skylar.riggs@bilearner.com,Active,Contract,Zone B,Part-Time,Resignation,Food fire property exist southern audience.,Production       ,Project Management - Con,1944-12-28,MA,Manager,Female,51590,Asian,Widowed,Fully Meets,2
2878,Shania,Barrera,2021-05-04,2021-10-12,Production Technician,Michael Hopkins,shania.barrera@bilearner.com,Active,Part-Time,Zone A,Part-Time,Resignation,Back worker why young worry human.,Production       ,General - Sga,1957-08-11,MA,Contracts,Male,26501,Black,Married,Fully Meets,2
2879,Trystan,Fernandez,2018-12-20,,Production Technician,Cory Freeman,trystan.fernandez@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Executive,1962-11-15,MA,Vp,Male,97759,Black,Married,Fully Meets,2
2880,Aimee,Berg,2021-06-11,2022-12-03,Production Technician,Rodney Grant,aimee.berg@bilearner.com,Active,Contract,Zone A,Temporary,Retirement,Produce seek result he political alone form.,Production       ,General - Con,2000-08-21,MA,Safety Manager,Female,89647,Black,Single,Fully Meets,4
2881,Kyson,Scott,2023-06-07,,Production Technician,Marcus Lloyd,kyson.scott@bilearner.com,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,1956-04-22,MA,Laborer,Male,19510,Asian,Divorced,Fully Meets,4
2882,Lamar,Kirk,2019-05-21,2020-01-05,Production Technician,Peter Norton,lamar.kirk@bilearner.com,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Retirement,Since step style stage sound it.,Production       ,Shop (Fleet),1978-11-29,MA,Welder,Male,85827,Asian,Widowed,Fully Meets,4
2883,Slade,Lynn,2019-03-01,,Production Technician,Ashley Pearson,slade.lynn@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,1960-07-02,MA,Operator,Male,74091,Hispanic,Married,Fully Meets,4
2884,Riley,Leon,2022-02-26,,Production Technician,Larry Lewis,riley.leon@bilearner.com,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,1979-09-14,MA,Technician,Male,76359,Other,Married,Fully Meets,2
2885,Humberto,Yoder,2022-04-14,2022-10-10,Production Technician,Kelli Blair,humberto.yoder@bilearner.com,Leave of Absence,Full-Time,Zone B,Part-Time,Voluntary,Partner fact hand bag management woman.,Production       ,Field Operations,1977-01-27,MA,Groundman,Male,61247,Asian,Single,Fully Meets,1
2886,Michelle,Pearson,2020-08-06,,Production Technician,Terry Bautista,michelle.pearson@bilearner.com,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,1983-10-30,MA,Supervisor,Male,93231,Asian,Married,Fully Meets,2
2887,Natalya,Reyes,2020-01-28,2022-02-15,Production Technician,Dylan Allen,natalya.reyes@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Kind thank nothing say cold stop bill science.,Production       ,Shop (Fleet),1987-04-27,MA,Shop,Female,22862,Black,Married,Fully Meets,5
2888,Celia,Mcpherson,2021-04-17,2022-03-18,Production Technician,Thomas Reed,celia.mcpherson@bilearner.com,Future Start,Contract,Zone A,Temporary,Retirement,Stock usually public summer expert.,Production       ,Wireless,1983-04-26,MA,Foreman,Female,74469,White,Widowed,Fully Meets,5
2889,Matias,Barton,2019-09-29,2023-06-28,Production Technician,Brian Castillo,matias.barton@bilearner.com,Future Start,Part-Time,Zone A,Temporary,Resignation,Such minute might federal college.,Production       ,Fielders,1988-10-25,MA,Engineer,Female,53693,Hispanic,Single,Fully Meets,1
2890,Caitlyn,Vaughan,2022-10-07,,Production Technician,Christopher Ball,caitlyn.vaughan@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Sga,1988-07-20,MA,Director,Male,89622,Black,Single,Fully Meets,2
2891,Addyson,Pollard,2021-08-11,2021-11-07,Production Technician,Andrew Bass,addyson.pollard@bilearner.com,Active,Contract,Zone A,Temporary,Resignation,House gun series live environmental.,Production       ,Wireline Construction,1995-08-16,MA,Laborer,Male,7700,Black,Widowed,Fully Meets,1
2892,Laila,Wiggins,2021-04-10,2022-11-01,Production Technician,Gregory Lee,laila.wiggins@bilearner.com,Active,Contract,Zone A,Full-Time,Resignation,Sure truth clear father experience can.,Production       ,Catv,1960-12-06,MA,Lineman,Male,26250,Hispanic,Divorced,Fully Meets,2
2893,Terrance,Wiggins,2022-02-24,,Production Technician,Tasha Porter,terrance.wiggins@bilearner.com,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,1945-01-25,MA,Foreman,Male,73855,White,Divorced,Fully Meets,2
2894,Aliza,Pace,2022-07-01,,Production Technician,Michael Jenkins,aliza.pace@bilearner.com,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,1949-07-22,MA,Foreman,Male,34327,White,Single,Fully Meets,4
2895,Mauricio,Stein,2023-04-04,2023-06-20,Production Technician,Darlene Chambers,mauricio.stein@bilearner.com,Terminated for Cause,Full-Time,Zone A,Temporary,Voluntary,Baby growth reality western director.,Production       ,Field Operations,1998-04-11,MA,Top Hand,Male,9647,Asian,Married,Fully Meets,2
2896,Gia,Winters,2021-10-25,,Production Technician,Stephanie Hill,gia.winters@bilearner.com,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,1979-11-28,MA,Laborer,Male,68059,Other,Divorced,Fully Meets,4
2897,Aidyn,Cuevas,2022-03-04,2023-07-02,Production Technician,Melissa Young,aidyn.cuevas@bilearner.com,Active,Full-Time,Zone C,Part-Time,Voluntary,Theory war statement international anyone.,Production       ,Field Operations,1963-06-10,MA,Mechanic,Female,48860,Hispanic,Widowed,Fully Meets,4
2898,Angel,Santos,2019-12-20,,Production Technician,Kenneth Vaughn,angel.santos@bilearner.com,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,1987-01-09,MA,Coordinator,Female,53945,Other,Single,Fully Meets,4
2899,Johnathan,Huerta,2020-09-11,2022-03-31,Production Technician,Mercedes Cervantes,johnathan.huerta@bilearner.com,Active,Part-Time,Zone B,Part-Time,Resignation,May evidence race million response need I.,Production       ,Project Management - Con,1992-04-29,MA,Coordinator,Male,26846,Other,Single,Fully Meets,5
2900,Katelyn,Garner,2021-10-31,2023-07-12,Production Technician,Christine Owens,katelyn.garner@bilearner.com,Active,Part-Time,Zone B,Temporary,Resignation,Bar poor finish culture movie despite.,Production       ,General - Con,1952-10-01,MA,Locator,Male,32806,White,Widowed,Exceeds,2
2901,Deshawn,Ayers,2018-10-21,2019-04-24,Production Technician,Yesenia Hawkins,deshawn.ayers@bilearner.com,Active,Part-Time,Zone A,Part-Time,Involuntary,Although allow describe school meet argue office.,Production       ,Wireline Construction,1991-12-21,MA,Foreman,Female,52065,White,Single,Fully Meets,4
2902,Siena,Meadows,2021-01-07,,Production Technician,Rebekah Jordan,siena.meadows@bilearner.com,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,1961-03-11,MA,Laborer,Female,34499,Black,Widowed,Fully Meets,1
2903,Presley,Padilla,2023-02-09,2023-05-07,Production Technician,Christine Johnson,presley.padilla@bilearner.com,Active,Part-Time,Zone A,Full-Time,Resignation,Record your institution south stop play.,Production       ,Engineers,1998-02-26,MA,Engineer,Male,14416,Asian,Single,Needs Improvement,5
2904,Marquis,Atkinson,2020-02-15,2020-10-20,Production Technician,William Livingston,marquis.atkinson@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Feel individual dog in sort product.,Production       ,Project Management - Con,1946-10-05,MA,Technician,Female,84227,Other,Widowed,Exceeds,4
2905,Gillian,Williams,2022-10-14,,Production Technician,Stacy Schmidt,gillian.williams@bilearner.com,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Yard (Material Handling),1973-12-05,MA,Warehouse,Male,96294,Asian,Divorced,Fully Meets,1
2906,Anabel,Hanna,2018-10-02,,Production Technician,Anthony Mcguire,anabel.hanna@bilearner.com,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Operations,1979-02-11,MA,Technician,Male,87232,Asian,Divorced,Needs Improvement,5
2907,Celeste,Branch,2020-06-22,,Production Technician,Timothy Clark,celeste.branch@bilearner.com,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Yard (Material Handling),1962-03-04,MA,Supervisor,Male,38430,White,Widowed,Needs Improvement,4
2908,Shyanne,Cooper,2021-03-19,,Production Technician,Katherine Banks,shyanne.cooper@bilearner.com,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management - Con,1980-04-06,MA,Coordinator,Male,49657,Asian,Single,Exceeds,1
2909,Nancy,Barrett,2019-03-28,,Production Technician,Michael Kim,nancy.barrett@bilearner.com,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,1941-10-02,MA,Laborer,Female,45022,Hispanic,Single,Needs Improvement,1
2910,Ronan,Burke,2022-05-01,,Production Technician,Elizabeth Jones,ronan.burke@bilearner.com,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,1946-01-10,MA,Laborer,Female,89600,White,Divorced,Exceeds,1
2911,Estrella,Ho,2018-08-07,,Production Technician,Kenneth Moore,estrella.ho@bilearner.com,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Finance & Accounting,1952-12-17,MA,Administrative,Male,3468,Asian,Divorced,Exceeds,2
2912,Conor,Petty,2022-05-01,,Production Technician,William Nichols,conor.petty@bilearner.com,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Con,1962-05-30,MA,Field Project Manager,Male,72466,Black,Widowed,Needs Improvement,4
2913,Cheyanne,Munoz,2019-12-03,,Production Technician,Jessica Brown,cheyanne.munoz@bilearner.com,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Splicing,1950-10-15,MA,Splicer,Male,70198,Hispanic,Divorced,Needs Improvement,2
2914,Jaycee,Osborn,2020-01-02,2023-08-03,Production Technician,Thomas Frederick,jaycee.osborn@bilearner.com,Active,Full-Time,Zone C,Part-Time,Retirement,Become cell want page fight.,Production       ,Splicing,1972-12-02,MA,Laborer,Male,56864,Hispanic,Widowed,Exceeds,2
2915,Jordyn,Patel,2022-04-30,2023-08-02,Production Technician,James Smith,jordyn.patel@bilearner.com,Terminated for Cause,Full-Time,Zone B,Part-Time,Involuntary,Or tax believe thank cell.,Production       ,Field Operations,1992-09-03,MA,Technician,Male,14468,Asian,Widowed,Exceeds,1
2916,Michael,Acosta,2020-07-04,2021-03-07,Production Technician,Crystal Jones,michael.acosta@bilearner.com,Terminated for Cause,Part-Time,Zone C,Temporary,Resignation,Ask audience become still building.,Production       ,General - Sga,1953-01-27,MA,Administrator,Male,92604,White,Single,Needs Improvement,2
2917,Janiah,Ball,2020-02-05,,Production Technician,Amy Pearson,janiah.ball@bilearner.com,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,1991-12-25,MA,Technician,Male,79382,Other,Widowed,Exceeds,4
2918,Brice,Medina,2018-12-22,2022-07-21,Production Technician,Emma Wilson,brice.medina@bilearner.com,Active,Part-Time,Zone B,Full-Time,Retirement,Organization walk against question.,Production       ,Field Operations,1979-05-08,MA,Lineman,Female,2719,Black,Widowed,Exceeds,4
2919,Ismael,Bowers,2019-04-21,,Production Technician,Mark Adkins,ismael.bowers@bilearner.com,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,1988-11-07,MA,Administrative,Female,29718,White,Single,Needs Improvement,5
2920,Caden,Silva,2020-04-03,,Production Technician,Gregory Palmer,caden.silva@bilearner.com,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,1959-02-11,MA,Technician,Male,80589,Hispanic,Single,Exceeds,5
2921,Yadira,Dean,2018-09-22,2019-10-10,Production Technician,Stephanie Perez,yadira.dean@bilearner.com,Active,Full-Time,Zone B,Part-Time,Retirement,Unit develop chance scene court.,Production       ,Aerial,1957-08-08,MA,Lineman,Female,66834,Asian,Divorced,Exceeds,2
2922,Miles,Roberts,2022-10-14,2023-07-06,Production Technician,Carolyn Campbell,miles.roberts@bilearner.com,Active,Part-Time,Zone B,Full-Time,Involuntary,Rest hard air. Left me ready nature test mission.,Production       ,General - Con,1993-04-25,MA,Laborer,Female,69281,Other,Married,Exceeds,5
2923,Joel,Spence,2022-02-12,2022-09-22,Production Technician,Norma Parker,joel.spence@bilearner.com,Active,Part-Time,Zone A,Part-Time,Voluntary,Test you set carry human kind.,Production       ,Field Operations,1980-07-01,MA,Technician,Female,79321,White,Married,Needs Improvement,4
2924,Kole,Garrison,2021-03-23,2023-07-20,Production Technician,Anna Ashley,kole.garrison@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,Retirement,Wrong practice hold serve image.,Production       ,Field Operations,1979-05-15,MA,Foreman,Male,84575,Asian,Married,Exceeds,5
2925,Kaylin,Andersen,2018-08-30,2021-07-11,Production Technician,Monica Jackson,kaylin.andersen@bilearner.com,Active,Part-Time,Zone B,Temporary,Involuntary,New arm manage.,Production       ,General - Sga,1972-09-18,MA,Administrator,Male,65881,Other,Divorced,Exceeds,4
2926,Yareli,Valdez,2022-12-10,2023-07-02,Production Technician,Sandy Jones,yareli.valdez@bilearner.com,Leave of Absence,Part-Time,Zone B,Temporary,Voluntary,Official minute everyone level thing economic.,Production       ,Field Operations,1999-12-08,MA,Driver,Male,27671,Black,Widowed,Needs Improvement,5
2927,Rubi,Sanford,2023-02-04,2023-07-25,Production Technician,Thomas Williams,rubi.sanford@bilearner.com,Leave of Absence,Part-Time,Zone A,Part-Time,Voluntary,Create news use.,Production       ,General - Sga,1982-02-18,MA,Supervisor,Male,53549,Black,Divorced,Exceeds,1
2928,Jayden,Bolton,2021-01-10,,Production Technician,Jeffrey Garcia,jayden.bolton@bilearner.com,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,1972-04-12,MA,Lineman,Female,49168,Hispanic,Divorced,Fully Meets,5
2929,Izabella,Watson,2020-08-19,2021-11-14,Production Technician,Richard Reynolds,izabella.watson@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,According if detail quality difficult.,Production       ,Field Operations,1986-06-05,MA,Laborer,Female,70404,White,Widowed,Needs Improvement,2
2930,Jon,Galvan,2023-04-21,,Production Technician,Victoria Andersen,jon.galvan@bilearner.com,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Wireless,1999-03-20,MA,Supervisor,Female,13746,Black,Widowed,Exceeds,2
2931,Halle,Chan,2020-01-29,2021-01-09,Production Technician,Sarah Cortez,halle.chan@bilearner.com,Terminated for Cause,Full-Time,Zone B,Temporary,Retirement,Sell first fill vote against.,Production       ,Field Operations,1969-07-11,MA,Technician,Male,12946,Hispanic,Single,Exceeds,2
2932,Braeden,Moss,2021-08-19,2023-05-25,Production Technician,Lynn Beasley DVM,braeden.moss@bilearner.com,Terminated for Cause,Part-Time,Zone A,Full-Time,Involuntary,Democrat stage daughter any own whom.,Production       ,Finance & Accounting,1948-01-13,MA,Intern,Male,6449,Hispanic,Widowed,Fully Meets,4
2933,Fernando,Mcdowell,2021-03-18,,Production Technician,Brandon Walter,fernando.mcdowell@bilearner.com,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,1949-03-13,MA,Laborer,Male,52150,White,Single,Needs Improvement,1
2934,Triston,Ewing,2021-10-24,2022-08-29,Production Technician,Diana Stewart,triston.ewing@bilearner.com,Active,Contract,Zone B,Temporary,Resignation,Ball total direction school.,Production       ,Field Operations,1963-11-14,MA,Laborer,Male,63659,Asian,Widowed,Fully Meets,2
2935,Pablo,Yates,2020-10-03,2023-05-06,Production Technician,Christopher Martin,pablo.yates@bilearner.com,Active,Contract,Zone B,Part-Time,Involuntary,History record itself my customer mention tree.,Production       ,Wireline Construction,1995-12-09,MA,Groundman,Male,6131,White,Divorced,Fully Meets,5
2936,Jordan,Hayes,2023-02-21,,Production Technician,James Cole,jordan.hayes@bilearner.com,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General - Con,1984-09-15,MA,Lineman,Male,80724,Asian,Married,Needs Improvement,1
2937,Kianna,Wilkerson,2020-08-01,,Production Technician,Amy Dominguez,kianna.wilkerson@bilearner.com,Active,Contract,Zone A,Temporary,Unk,,Production       ,Yard (Material Handling),1952-07-23,MA,Supervisor,Male,53421,Black,Married,Needs Improvement,2
2938,Paul,Steele,2023-01-08,2023-05-10,Production Technician,Kenneth Powell,paul.steele@bilearner.com,Active,Full-Time,Zone C,Full-Time,Involuntary,Enter fear pass wish.,Production       ,Aerial,1972-12-11,MA,Lineman,Male,43780,White,Married,Needs Improvement,1
2939,Jason,Moyer,2022-07-26,2022-11-08,Production Technician,Timothy Kidd,jason.moyer@bilearner.com,Active,Contract,Zone B,Full-Time,Resignation,Themselves huge Republican well feel land.,Production       ,General - Eng,1980-07-23,MA,Administrative,Female,40426,Hispanic,Single,Needs Improvement,2
2940,Larissa,Taylor,2020-08-31,2023-06-09,Production Technician,Dawn Stark,larissa.taylor@bilearner.com,Active,Contract,Zone A,Part-Time,Resignation,Maintain all base produce.,Production       ,Yard (Material Handling),1972-12-05,MA,Supervisor,Female,2982,Black,Single,Needs Improvement,5
2941,Aryanna,Larson,2022-11-05,2023-02-22,Production Technician,Lisa Griffin,aryanna.larson@bilearner.com,Active,Part-Time,Zone B,Full-Time,Involuntary,Least future seem head identify crime stock.,Production       ,Engineers,1994-04-26,MA,Engineer,Male,16333,Hispanic,Divorced,Needs Improvement,2
2942,Eliana,Hammond,2019-05-30,2020-01-08,Production Technician,Susan Herrera,eliana.hammond@bilearner.com,Active,Full-Time,Zone C,Part-Time,Retirement,Answer today entire deep.,Production       ,General - Sga,1949-03-01,MA,Technician,Female,21328,Black,Widowed,Needs Improvement,2
2943,Adrien,Krause,2019-12-09,,Production Technician,Julie Larson,adrien.krause@bilearner.com,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Sga,1963-02-14,MA,Laborer,Female,26651,Other,Single,Needs Improvement,2
2944,Annie,Galloway,2019-05-10,,Production Technician,Ryan Johnson,annie.galloway@bilearner.com,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Eng,1952-04-08,MA,Engineer,Female,62663,Other,Widowed,Needs Improvement,1
2945,Kamryn,Mckinney,2019-09-03,2022-03-18,Production Technician,Emily King,kamryn.mckinney@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Hand ready detail same seek know toward.,Production       ,Aerial,1976-08-21,MA,Foreman,Male,26477,White,Widowed,Needs Improvement,4
2946,Dahlia,Waller,2018-09-13,,Production Technician,Gloria Taylor,dahlia.waller@bilearner.com,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Splicing,1984-06-29,MA,Technician,Male,8439,Black,Divorced,Needs Improvement,2
2947,Alonzo,Bradley,2021-06-10,,Production Technician,Mr. David Dudley,alonzo.bradley@bilearner.com,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Wireline Construction,1958-08-18,MA,Foreman,Male,11214,Asian,Divorced,Fully Meets,1
2948,Harley,Soto,2019-10-08,2023-06-16,Production Technician,Aaron Erickson,harley.soto@bilearner.com,Leave of Absence,Contract,Zone B,Temporary,Involuntary,Dog together state.,Production       ,Shop (Fleet),1999-10-29,MA,Manager,Male,10150,Other,Single,Needs Improvement,2
2949,Belen,Vasquez,2021-06-03,2023-04-14,Production Technician,Roy Mora,belen.vasquez@bilearner.com,Leave of Absence,Contract,Zone A,Temporary,Voluntary,Single media enjoy test ask effect air.,Production       ,Splicing,1957-11-04,MA,Splicer,Female,92718,Hispanic,Single,Fully Meets,4
2950,Charlize,Rocha,2018-09-14,2019-01-04,Production Technician,James Chapman,charlize.rocha@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Temporary,Involuntary,Past value city attorney could onto bed.,Production       ,People Services,1943-01-04,MA,Manager,Female,75308,White,Married,Needs Improvement,4
2951,Aleena,David,2019-05-26,,Production Technician,Louis Griffith,aleena.david@bilearner.com,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,1943-10-05,MA,Foreman,Female,16532,Black,Widowed,Fully Meets,2
2952,Bridger,Alvarado,2019-07-05,,Production Technician,Michael Powell,bridger.alvarado@bilearner.com,Active,Contract,Zone C,Full-Time,Unk,,Production       ,General - Eng,1952-04-26,MA,Technician,Female,16292,Black,Widowed,Fully Meets,4
2953,Cannon,Morgan,2019-11-05,,Production Technician,Nicole Henderson,cannon.morgan@bilearner.com,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,1957-03-19,MA,Technician,Male,95723,Other,Widowed,Fully Meets,5
2954,Weston,Ramsey,2019-07-22,2021-10-18,Production Technician,Ryan Larson,weston.ramsey@bilearner.com,Active,Part-Time,Zone B,Part-Time,Voluntary,While still tend.,Production       ,Field Operations,1955-08-10,MA,Coordinator,Female,10422,Black,Widowed,Fully Meets,2
2955,Adison,Ray,2020-09-21,2023-03-22,Production Technician,Carly Rogers,adison.ray@bilearner.com,Active,Full-Time,Zone A,Part-Time,Retirement,Loss factor protect pressure fight thank prevent.,Production       ,General - Con,1959-06-14,MA,Technician,Male,17669,Other,Married,Fully Meets,1
2956,Aarav,Espinoza,2019-11-11,,Production Technician,David Ali,aarav.espinoza@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Engineers,1999-12-15,MA,Project Manager,Male,51029,Hispanic,Widowed,Fully Meets,2
2957,Destiney,Barry,2021-02-08,,Production Technician,Katherine Blanchard,destiney.barry@bilearner.com,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,1960-01-13,MA,Foreman,Male,58080,Hispanic,Single,Fully Meets,1
2958,Ulises,Herring,2020-06-01,,Production Technician,Dennis Simpson,ulises.herring@bilearner.com,Active,Contract,Zone C,Full-Time,Unk,,Production       ,People Services,1945-04-09,MA,Administration,Male,8328,Black,Divorced,Fully Meets,4
2959,Marquis,Cardenas,2022-10-26,2022-11-01,Production Technician,Mr. Justin Moore,marquis.cardenas@bilearner.com,Terminated for Cause,Part-Time,Zone A,Temporary,Resignation,Account between environmental section group.,Production       ,Aerial,1942-08-30,MA,Lineman,Male,1015,Hispanic,Widowed,Fully Meets,2
2960,Miya,Cruz,2019-02-12,2023-04-17,Production Technician,Brett Davies,miya.cruz@bilearner.com,Active,Full-Time,Zone C,Part-Time,Resignation,Vote respond prove return left strategy do blue.,Production       ,General - Con,1976-09-21,MA,Technician,Female,30280,White,Divorced,Fully Meets,2
2961,Erin,Floyd,2022-10-19,2023-07-22,Production Technician,Susan Hahn,erin.floyd@bilearner.com,Active,Full-Time,Zone A,Full-Time,Voluntary,Production several care various seek.,Production       ,Field Operations,1977-12-20,MA,Laborer,Female,24889,Asian,Divorced,Fully Meets,2
2962,Gerald,Johnston,2019-12-12,,Production Technician,Olivia Cooper,gerald.johnston@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Engineers,1982-10-03,MA,Technician,Female,2798,Hispanic,Single,Fully Meets,1
2963,Kendrick,Snyder,2021-11-29,,Production Technician,Dr. Victoria Perry,kendrick.snyder@bilearner.com,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,1975-09-04,MA,Driver,Male,1654,Other,Married,Fully Meets,2
2964,Alyssa,Proctor,2021-05-15,,Production Technician,Elizabeth Fields,alyssa.proctor@bilearner.com,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,1958-06-02,MA,Driller,Female,88998,Other,Divorced,Fully Meets,2
2965,Manuel,Stout,2023-01-27,2023-05-06,Production Technician,Gabriella Wilson,manuel.stout@bilearner.com,Active,Contract,Zone B,Temporary,Involuntary,Why development even.,Production       ,Field Operations,1957-01-04,MA,Driller,Female,90813,Hispanic,Divorced,Fully Meets,1
2966,Joanna,Bradley,2020-07-03,2023-07-02,Production Technician,Eric Houston,joanna.bradley@bilearner.com,Active,Full-Time,Zone A,Temporary,Voluntary,Practice school PM her help open tough.,Production       ,Aerial,1961-04-23,MA,Laborer,Male,24429,White,Divorced,Fully Meets,4
2967,Sade,Smith,2022-12-26,2023-06-25,Production Technician,Paul Gonzalez,sade.smith@bilearner.com,Active,Full-Time,Zone A,Part-Time,Retirement,Defense Democrat threat professional month.,Production       ,Field Operations,1983-12-06,MA,Administrator,Female,2130,Other,Married,Fully Meets,4
2968,Lowan M,Biden,2018-12-23,,Production Technician,Taylor Grant,lowan m.biden@bilearner.com,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,General - Con,1981-06-05,MA,Technician,Female,2027,Black,Single,Fully Meets,4
2969,Lauren,Peters,2020-09-28,2021-10-16,Production Technician,Alexandra Riley,lauren.peters@bilearner.com,Voluntarily Terminated,Contract,Zone A,Part-Time,Voluntary,Because country common Republican perhaps garden.,Production       ,General - Con,1987-12-28,MA,Laborer,Female,1886,Hispanic,Married,Fully Meets,2
2970,Shenice,Gold,2020-09-16,2021-09-10,Production Technician,Jennifer Munoz,shenice.gold@bilearner.com,Active,Full-Time,Zone B,Temporary,Voluntary,Control head ground agreement check ever.,Production       ,General - Con,1982-04-30,MA,Clerk,Female,2451,Hispanic,Widowed,Fully Meets,5
